index,dataset,doc_id,seg_id,source_text,reference_text,translated_text,input_tokens,output_tokens,cost
165,newstest2021.zh-en.xml,chinanews.com.229660,10,bai gong guan yuan si xia cheng ， dui zhong guo cai qu de qiang ying ce lve shi wei le wan jiu te lang pu de zhi chi lv ， tong shi ye shi wei le zhuan yi bai gong yi qing ying dui shi bai de ze ren 。,白宫官员私下称，对中国采取的强硬策略是为了挽救特朗普的支持率，同时也是为了转移白宫疫情应对失败的责任。,白宫官员私下承认，对中国采取的强硬策略是为了挽救特朗普的支持率，同时也是为了转移白宫已清英对失败的责任。,108,61,0.000000
166,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-205_doc08,1,mei you ， wo mei you shou dao  call,没有，我没有收到 call,没有，我没有收到call,41,13,0.000000
167,wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_104963909,6,【 nuo la tu shu 】 zheng ban cha li he da bo li sheng jiang ji   luo er de da er zuo pin dian cang   cha li he qiao ke li gong chang xu ji   ren rong rong yi  7-9-12 sui er tong wen xue   san si wu liu,【诺拉图书】正版查理和大玻璃升降机 罗尔德达尔作品典藏 查理和巧克力工厂续集 任溶溶译 7-9-12岁儿童文学 三四五六,【诺拉图书】正班查理和大波利生姜姜 罗尔得大耳作品店藏 查理和巧克力工厂续集 人容容易 7-9-12岁儿童文学 三四五六,111,75,0.000000
168,newstest2020.zh-en.xml,xinhua-zh-01.6520,4,“ hao hao chi ， deng qiu dong ji zhang man le biao ， chu lan cai neng mai shang hao jia qian  。 ”,“好好吃，等秋冬季长满了膘，出栏才能卖上好价钱 。 ”,好好吃，等秋冬季长满了表，出栏才能卖上好价钱。,69,33,0.000000
169,wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,13,tui jian li you : shen ceng qing jie mao kong wu gou ， ruan hua lao hua jiao zhi ， ti la jin zhi ji fu ， dan hua mian bu xi wen ， rou ruan feng ying mian bu ， bao shi de tong shi ke yi gai shan fu zhi ， fang zhi xiao zhou wen de fa sheng ， shi he ren he fu zhi ， wen he bu you ni 。,推荐理由:深层清洁毛孔污垢，软化老化角质，提拉紧致肌肤，淡化面部细纹，柔软丰盈面部，保湿的同时可以改善肤质，防止小皱纹的发生，适合任何肤质，温和不油腻。,推荐理由：深层清洁毛孔无垢，软化老化角质，提拉紧致肌肤，淡化面部细纹，柔软丰盈面部，保湿的同时可以改善肤质，防止小皱纹的发生，适合任何肤质，温和不油腻。,149,100,0.000000
170,newsdev2017.zh-en.xml,ifeng0812.news.49766356_0,16,jin guan zhong hua wen hua yuan yuan liu chang ， ye you zhe fei chang qiang jing de fa zhan shi tou ， dan ye bu ke fou ren ， qi dang xia de ying xiang he zuo yong yuan wei dao da ying you de gao du 。,尽管中华文化源远流长，也有着非常强劲的发展势头，但也不可否认，其当下的影响和作用远未到达应有的高度。,尽管中华文化源远流长，也有着非常强劲的发展势头，但也不可否认，其当下的影响和作用远未达到应有的高度。,103,56,0.000000
171,newstest2017.zh-en.xml,dailymail.co.uk.170822,37,ju liao jie ， zai wu jia ke gui hou ，Tanya  yu qi zhang fu xian zai zhu zai pu li mao si de yi chu si ren fang wu 。,据了解，在无家可归后，Tanya 与其丈夫现在住在普利茅斯的一处私人房屋。,据了解，在五加克贵后，Tanya与其丈夫现在住在普里茅斯的一处私人房屋。,80,44,0.000000
172,wmttest2023.zh-en.xml,luggage-4-zh_0130182-97,1,zheng ti hai xing ， bu ren shi shi fou shi zhen pi,整体还行，不认识是否是真皮,整体还行，不认识是否是真皮,47,18,0.000000
173,newstest2018.zh-en.xml,004_20180118a00o3b,18,wo men zong guan quan shi jie de fang di chan shi chang ， zhong guo de fang di chan shi chang you yu qi bu jiao wan ， chu le wo men zhi qian shuo de hai nan zhi wai ， shang wei chu xian guo da de fang di chan wei ji ， dan shi jiu zai shi nian qian de 2008 nian quan shi jie jin rong hai xiao de qi yuan jiu shi mei guo de fang di chan wei ji 。,我们纵观全世界的房地产市场，中国的房地产市场由于起步较晚，除了我们之前说的海南之外，尚未出现过大的房地产危机，但是就在十年前的2008年全世界金融海啸的起源就是美国的房地产危机。,我们纵观全世界的房地产市场，中国的房地产市场由于其不娇完，除了我们之前说的海南之外，尚未出现过大的房地产危机，但是就在十年前的2008年全世界金融海啸的起源就是美国的房地产危机。,151,95,0.000000
174,newstest2019.zh-en.xml,reuters-zh.1997,15,"wan hong wei chi 2,300 yi ri yuan de nian du huo li yu gu bu bian ， shou zhu yu zhi jiang yu zao zhi yi ji fa dian ye wu 。","丸红维持2,300亿日圆的年度获利预估不变，受助于纸浆与造纸以及发电业务。","万红卫持2,300亿日元的年度活力预估不变，首主于浙江造纸一级发电业务。",79,42,0.000000
175,wmttest2022.zh-en.xml,ecommerce_zh_dianping.com_156665854,3,yi kai shi shi peng you jie shao de yin wei xin ren ， suo yi xuan ze lai kan yi xia qi chu wo de yu suan shi 7 wan zuo ge ji ben zhuang xiu 。,一开始是朋友介绍的因为信任，所以选择来看一下起初我的预算是7万做个基本装修。,一开始是朋友介绍的，因为新人，所以选择来看一下其储我的预算是7万做个基本装修。,84,45,0.000000
176,newstest2017.zh-en.xml,ifeng0812.news.49764457_0,2,wei du cu chang jia jin kuai wan gong ， zhong guo zhu sheng bao luo zong ling guan zu zhi zhuan ren gan fu chang jia ， shen ru zuo gong zuo 。,为督促厂家尽快完工，中国驻圣保罗总领馆组织专人赶赴厂家，深入做工作。,为杜促畅家进快完工，中国驻省保罗总领馆组织专人干部厂家，深入作工作。,86,44,0.000000
177,newstest2018.zh-en.xml,smh.com.au.242750,31,zhe xie ji qi ren de chuang zao zhe xiang yao ta men yong you ren lei de chu jue ， bing mo fang zhen shi de ren ti dong zuo 。,这些机器人的创造者想要她们拥有人类的触觉，并模仿真实的人体动作。,这些机器人的创造者想要他们拥有人类的直觉，并模仿真实的人体动作。,80,39,0.000000
178,newstest2017.zh-en.xml,foxnews.68215,8,nv xing hui le yu can yu ci ci pai she ， yin wei ta shi yi ge mei li de yi shu pin 。,女性会乐于参与此次拍摄，因为它是一个美丽的艺术品。,女性会了欲参与此次拍摄，因为她是一个美丽的艺术品。,60,34,0.000000
179,newstest2017.zh-en.xml,upi.103566,13,gai mo xing suo mo ni de jin xing yan hua yu zhi qian xing xing ke xue jia tui ce de xiang jin 。,该模型所模拟的金星演化与之前行星科学家推测的相近。,盖莫兴所莫尼的金星演化与之前行星科学家推测的相近。,67,34,0.000000
180,newstest2018.zh-en.xml,alibaba_web_data_20180124,187,“ dian shang fu pin shi xin yi lun fu pin kai fa de chuang xin ju cuo ， shi shi xian jing zhun fu pin 、 jing zhun tuo pin de zhong yao zhua shou 。,“电商扶贫是新一轮扶贫开发的创新举措，是实现精准扶贫、精准脱贫的重要抓手。,电商扶贫是新一轮扶贫开发的创新举措，是实现精准扶贫、精准脱贫的重要抓手。,88,50,0.000000
181,newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,6,na si da ke zheng quan jiao yi suo zhong guo qu shou xi dai biao hao yu sheng zai you xue qiu zhu ban de “2020 nian shang shi gong si ling xiu feng hui zhong gai gu fen hui ” shang biao shi 。,纳斯达克证券交易所中国区首席代表郝毓盛在由雪球主办的“2020年上市公司领袖峰会中概股分会”上表示。,"纳斯达克证券交易所中国区首席代表郝宇生在由学球主办的""2020年上市公司领袖峰会中盖股份会""上表示。",102,59,0.000000
182,newstest2021.zh-en.xml,chinanews.com.229660,9,wen zhang cheng ， mei guo zheng fu dui xin guan yi qing zai nan xing de ying dui ， zao cheng le zong tong te lang pu zai da xuan qian de min diao zhi chi lv jiao wei di mi 。,文章称，美国政府对新冠疫情灾难性的应对，造成了总统特朗普在大选前的民调支持率较为低迷。,文章称，美国政府对新冠疫情在南行的应对，造成了总统特朗普在大选前的民调支持率跌为低迷。,99,52,0.000000
183,newsdev2017.zh-en.xml,reuters.165906,5,ke lao xiao biao shi ， gai ming wei “ luo luo guo shan che ” de you yue qi xie jiang bei guan bi deng dai diao cha 。,克劳肖表示，该名为“罗洛过山车”的游乐器械将被关闭等待调查。,"克劳小标示，该名为""洛洛国山车""的游乐器械将被关闭等待调查。",76,39,0.000000
184,newstest2021.zh-en.xml,xinhua-zh-01.120304,9,zai xu gou de zhong yuan da lu ， shi guo zhi zhong ， nan zhao guo yu bei yan guo bi lin er ju 。,在虚构的中原大陆，十国之中，南赵国与北燕国比邻而居。,在虚构的中原大陆，十国之中，南赵国与北燕国毗邻而居。,66,36,0.000000
185,newstest2019.zh-en.xml,chinanews.com.1471,21,jiang shui li du yao jian gu cai zheng shou ru he chan ye fa zhan de ke cheng shou neng li 。,降税力度要兼顾财政收入和产业发展的可承受能力。,降水利度要兼顾财政收入和产业发展的课程收能力。,65,29,0.000000
186,newstest2019.zh-en.xml,chinanews.com.1255,7,yu cheng shi shi chang bu tong ， nong min wei quan yi shi xiang dui bu qiang ， zai jia shang bu shao nong cun wei zhi pian yuan ， chu yu jian guan li liang gou bu zhe de mang qu ， rang jia lie shang pin you le zi sheng tu rang 。,与城市市场不同，农民维权意识相对不强，再加上不少农村位置偏远，处于监管力量够不着的盲区，让假劣商品有了滋生土壤。,与城市市场不同，农民维权意识相对不强，再加上不少农村位置偏远，处于监管力量够不着的盲区，让假劣商品有了自生土壤。,113,64,0.000000
187,newstest2018.zh-en.xml,sogou_web_data_20180206,114,gen ju peng bo shu ju ， mu qian gai ci shen jia wei 933 yi mei yuan ， shi quan qiu di er duo ， zai hu lian wang pao mo bao po qian ， gai ci shen jia yi du chao guo 1000 yi mei yuan ， xiang dang yu xian zhi 1480 yi mei yuan 。,根据彭博数据，目前盖茨身家为933亿美元，是全球第二多，在互联网泡沫爆破前，盖茨身家一度超过1000亿美元，相当于现值1480亿美元。,根据彭博数据，目前该次身价为933亿美元，是全球第二多，在互联网泡沫爆破前，该次身价曾度超过1000亿美元，相当于现值1480亿美元。,123,73,0.000000
188,newstest2021.zh-en.xml,xinhua-zh-01.120587,6,xin hua she cheng du 7 yue 26 ri dian   ti ： ba you xiu fan xiang nong min gong da zao cheng xiang cun zhen xing sheng li jun,新华社成都7月26日电 题：把优秀返乡农民工打造成乡村振兴生力军,新华社成都7月26日电   题：跋山涉水访农民工 打造城乡镇兴盛利均,81,41,0.000000
189,newstest2017.zh-en.xml,dailymail.co.uk.170661,9,“ jie li mi · heng te xian zai xu yao cai qu xing dong le ， qu xiao qiang zhi zhi xing ， jie jue chu ji yi sheng ” dan xin de wen ti 。,“杰里米·亨特现在需要采取行动了，取消强制执行，解决初级医生”担心的问题。,"杰利米·亨特现在需要采取行动了，取消强制执行，解决初级医生""担心""的问题。",86,43,0.000000
190,newstest2019.zh-en.xml,reuters-zh.1989,7,Thomas da suan ming nian zhong geng duo xiao mai ， xi wang tong guo jiang di dui you lai zhong guo xu qiu de zuo wu de yi lai ， ke yi duo zhuan yi xie 。,Thomas打算明年种更多小麦，希望通过降低对有赖中国需求的作物的依赖，可以多赚一些。,Thomas打算明年种更多小麦，希望通过降低对油菜中国需求的作物的依赖，可以多赚一些。,85,45,0.000000
191,newstest2019.zh-en.xml,qq.com.223,1,[ zhai yao ] gai chuan jian cheng hou jiang jiao fu zhong guo guo jia hai yang ju dong hai fen ju shi yong ， zhong guo zi ran zi yuan bu hai yang yu jing jian ce si guan ce chu chu zhang chen zhi biao shi ， gai chuan tou ru shi yong ， jiang dui yu fa zhan zhong guo li an hai yang guan ce xi tong 、 tui jin quan qiu hai yang guan ce ju you zhong da yi yi 。,[摘要]该船建成后将交付中国国家海洋局东海分局使用，中国自然资源部海洋预警监测司观测处处长陈陟表示，该船投入使用，将对于发展中国离岸海洋观测系统、推进全球海洋观测具有重大意义。,【摘要】该船建成后将交付中国国家海洋局东海分局使用，中国自然资源部海洋预警监测司观测处处长陈志表示，该船投入使用，将对于发展中国陆安海洋观测系统、推进全球海洋观测具有重大意义。,160,99,0.000000
192,newstest2019.zh-en.xml,reuters-zh.1982,2,chen de lin bing zhi ， tang ruo lou jia hui diao ， shou dang qi chong shou ying xiang de jiang hui shi zai lou shi gao feng qi shi zhi ye de ren shi ， dan yu ji chu xian ru 1997 nian ya zhou jin rong feng bao shi de lou jia ji die 、 shi min da fu xue jia pao shou wu ye de ji hui di hen duo 。,陈德霖并指，倘若楼价回调，首当其冲受影响的将会是在楼市高峰期时置业的人士，但预计出现如1997年亚洲金融风暴时的楼价急跌、市民大幅削价抛售物业的机会低很多。,陈德林秉志，唐若楼价会掉，手当起冲手应响的降会是在楼市高峰气势之也的人识，但与既础现入1997年亚州金融风暴时的楼价急跌、市民大幅学家跑售无业的机会地很多。,138,94,0.000000
193,wmttest2022.zh-en.xml,xinhua-zh-01.103949,12,shi jian zai ci zheng ming ， dang que li xi jin ping tong zhi dang zhong yang de he xin 、 quan dang de he xin di wei ， que li xi jin ping xin shi dai zhong guo te se she hui zhu yi si xiang de zhi dao di wei ， dui xin shi dai dang he guo jia shi ye fa zhan 、 dui tui jin zhong hua min zu wei da fu xing li shi jin cheng ju you jue ding xing yi yi 。,实践再次证明，党确立习近平同志党中央的核心、全党的核心地位，确立习近平新时代中国特色社会主义思想的指导地位，对新时代党和国家事业发展、对推进中华民族伟大复兴历史进程具有决定性意义。,时间再次证明，确立习近平同志党中央的核心、全党的核心地位，确立习近平新时代中国特色社会主义思想的指导地位，对新时代党和国家事业发展、对推进中华民族伟大复兴历史进程具有决定性意义。,159,95,0.000000
