index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
126,newstest2021.zh-en.xml,chinanews.com.229484,4,ba yan jiu ren yuan jiang quan guo 55 jia yi yuan de 667 ming huan zhe fen cheng san zu ， jin xing le lin chuang shi yan ； zhu yao dui bi dan du shi yong qiang lv kui huo jie he qi ta kang sheng su a qi mei su de zhi liao xiao guo ， fen xi shi fou you zhu yu gai shan xin guan fei yan qing du he zhong du huan zhe de bing qing 。,Brazilian researchers put 667 patients from 55 hospitals across the country into 3 groups for clinical trials to compare the effectiveness of treatment using hydroxychloroquine only and through hydroxychloroquine combined with other antibiotics (azithromycin) to see if it was helpful in improving COVID-19 patients’ mild and moderate conditions.,"Eight medical institutions across the country with 667 patients were divided into three groups to conduct clinical trials; the main comparison was the therapeutic effects of using fluoroquinolones alone versus combined with other antibiotics and azithromycin, analyzing whether there was benefit in improving the severity and prognosis of patients with severe and critically ill coronavirus pneumonia.",154,76,0.000000
127,newstest2021.zh-en.xml,xinhua-zh-01.120197,6,“ zai jia men jiu le ， yi kan dao you tuan dui you ， ma shang ba xiao xi fen xiang gei peng you yi qi bao ming ， yi qian cong lai mei you lai guo lan xi ， fei chang qi dai zhe ci lv xing 。”， sun a yi shuo 。,"“I’ve been bored sitting at home for a long time, so when I saw a group tour, I shared the news with my friends right away, and we all signed up, and I’ve never visited Lanxi, so I’ve been looking forward to this trip, “ said Mrs. Sun.","""When we got home, we immediately saw that there were teams available, and right away we shared the information with friends and signed up together. Since we had never been to Lanxi before, we were very excited about this trip,"" Aunt Sun said.",107,56,0.000000
128,wmttest2023.zh-en.xml,gb-1,8,GB 18030  yi  2022,GB 18030-2022,GB 18030 2022,33,10,0.000000
129,newstest2017.zh-en.xml,nytimes.69931,22,ke xian sheng jie shi le wei he ta he ta de qi zi yao xie zhe ben shu ：“ dang shi ， shi wu yi cheng wei ling mei guo ren gan dao bu kuai de zhu yao hua ti 。”,"""This was a time when food became a central, fraught subject for the American people,"" Mr. Coe said, explaining why he and his wife wanted to write about it.","Mr. Ke explained why he and his wife wanted to write this book: ""At that time, business had become the main topic that made Americans feel unhappy.""",87,37,0.000000
130,newstest2017.zh-en.xml,ifeng0812.news.49767662_0,8,zai sai shi bao zhang fang mian ， mu qian da hui zhao mu le 580 ming zhi yuan zhe ， zai bi sai qi jian ， zhe xie zhi yuan zhe men jiang zai ge ge sai chang wei yun dong yuan he guan zhong ti gong re qing fu wu 。,"In terms of event security, the current conference recruited 580 volunteers, during which the volunteers will provide services in the various venues for athletes and visitors.","In terms of volunteer guarantee, the conference has currently recruited 580 volunteers. During the competition period, these volunteers will provide enthusiastic service to athletes and spectators at various venues.",106,40,0.000000
131,wmttest2023.zh-en.xml,wdr-2,28,zhu she xi du zhe zhong chang jian de wei jing zhi liao de bing xing gan yan dao zhi de gan ai de xiang guan can ji tiao zheng shou ming nian shu zeng fu te bie gao —— da dao 40%。,"Untreated hepatitis C, which is predominant among infusing medicate clients, essentially expanded the number of DALYs (disease-associated mortality occasions) connected to liver cancer (up to 40%).","Liver cancer caused by hepatitis B virus infection, which is a common disease in many parts of China, has a significantly increased correlation with disability adjustment and reduced life expectancy—reaching as high as 40%.",91,46,0.000000
132,newstest2021.zh-en.xml,chinanews.com.229527,2,yu ci tong shi ， zuo luo zai bei jing cheng shi fu zhong xin de guo jia da ju yuan tai hu ju chang ye ying lai le kang yi yi lai shou chang xian xia yan chu ， zhi hui jia zheng jian xie shou guo jia da ju yuan he chang tuan ji qing chang xiang “ tai hu xing qi yin yue hui ” zhi jun ge liao liang — jun lv he chang ge qu yin yue hui 。,"At the same time, the Taihu Theatre of National Centre for the Performing Arts (NCPA), located in the sub-center of Beijing, also staged the first offline performance since the outbreak of the COVID-19; conductor Zheng Jian and the passionate National Grand Theatre Chorus presented the ""Taiko Music Week"", a concert of military choral songs.","At the same time, Zuoluo, located in the National Grand Theater in the center of Beijing's urban complex, also ushered in its first offline performance since the pandemic. Conductor Jia Zhengjian led the National Grand Theater Orchestra and chorus in two concerts titled ""Taihu Starlight Music Festival"" - the Military Band and Chorus Concert and the Song and Dance Music Concert.",146,90,0.000000
133,newstest2017.zh-en.xml,ifeng0812.news.49765603_0,14,da liang ji xiang hai biao ming ， huo xing yi qian hen ke neng yu mu qian de di qiu yi yang ， zhi shi jing guo ji shi yi nian de yan hua cai bian cheng da qi ceng xi bo 、 wen du jiao di 、 shui yuan ku jie deng yang zi 。,"A large number of signs also show that the Mars is likely to be the same as the current Earth, only after billions of years of evolution into the atmosphere thin, low temperature, water depletion and so on.","Two giant phenomena marked on the sea indicate that Mars in the past was very likely similar to the current Earth, but it only became an atmosphere with a thin upper layer, lower temperature, and scarce water resources after billions of years of evolution.",111,52,0.000000
134,newstest2020.zh-en.xml,hunan_ribao-zh.186,7,fu kang she gong fu wu zhong xin xiang guan fu ze ren biao shi ，70 nian lai ， zai dang he zheng fu de zhi chi xia ， chang sha shi can ji ren shi ye bu duan fa zhan jin bu ， yue lai yue duo de can ji ren zhen zheng cheng wei she hui jing ji fa zhan de can yu zhe 、 gong xian zhe he xiang you zhe ， guan ai bang zhu can ji ren 、 guan xin zhi chi can ji ren shi ye ye zhu jian cheng wei quan she hui gong shi 。,"The relevant manager of the Fukang Social Work Service Center said that in the past 70 years, with the support of the party and the government, the cause of disabled people in Changsha has continued to develop and make progress, and more and more disabled people have truly become participants and contributors in the economy and society, while caring and helping the disabled and supporting the disabled cause have gradually become widespread social consensus.","A relevant person in charge of the Fukang Disability Service Center stated that over the past 70 years, with the support of the Party and government, the cause of people with disabilities in Changsha has continued to develop and progress. More and more people with disabilities have become participants, contributors, and beneficiaries of social and economic development. Caring for and helping people with disabilities and supporting the cause of people with disabilities has gradually become a common responsibility of the entire society.",181,102,0.000000
135,newstest2018.zh-en.xml,cctv_news_1117,478,ji ceng qun zhong xing zi zhi zu zhi te bie fa ren tong yi she hui xin yong dai ma zheng shu 。,"Unified Social Credit Code certificate for the special legal person, a grassroots autonomous organization in Beijing.",The relevant departments and organizations shall uniformly issue social credit code certificates to grass-roots mass autonomous organizations.,62,24,0.000000
136,newsdev2017.zh-en.xml,ifeng0812.news.49765695_0,2,"la mo si zai li kai xiang gang qian fa biao sheng ming ， xing rong zao qian zai xiang gang yu lao peng you de hui mian qi fen you hao yu kuai , shuang fang yi si ren shen fen tan tao le ru he tui jin zhong fei zhi jian de he ping yu he zuo 。","Ramos made a statement before leaving Hong Kong, saying that he had a friendly and happy meeting with his old friends in Hong Kong, and they discussed how to advance peace and cooperation between the two countries as individuals.","At a press conference held before leaving Hong Kong, Xingrong described the atmosphere of the meeting with old friends in Hong Kong as cordial and pleasant. Both sides discussed in their personal capacities how to promote peace and cooperation between China and Africa.",116,54,0.000000
137,wmttest2022.zh-en.xml,xinhua-zh-01.103967,12,ci ci can yu shen su de chu mei guo hua yi tuan ti wai ， hai bao kuo mei guo yin du yi 、 han yi 、 ri yi 、 ba ji si tan yi jiao yu tuan ti 。,"In addition to Asian groups in the U.S., the groups involving in the complaint also include Indian, Korean, Japanese and Pakistani education groups in the U.S.","Besides the Chinese overseas Chinese groups that have emerged from the United States, it also includes American Indian associations, Korean associations, Japanese associations, and Pakistani education groups.",84,35,0.000000
138,wmttest2022.zh-en.xml,ecommerce_zh_xiaohongshu.com_25328504,6,qi shi hen duo shen se xi de yi fu shi wei pang nv hai zi men de biao pei （ zhe yi dian zuo zhe shen you ti hui ）， shen yan se ye shi yan gai ni shen ti pang de hao fang fa ， gao gui dian ya de hei se duan qun ye shi wei pang nv hai de shou xuan 。,"In fact, lots of dark color clothes are standard configuration of slightly fat girls (which the author deeply agrees on), and dark colors are good methods to cover fatness; in addition, noble and elegant black short shirts are best choices for slightly fat girls.","Actually, many dark-colored clothes are specially matched for overweight girls (the author has deep experience with this point), dark colors are also a good way to visually conceal a heavy body, and expensive high-waisted black skirts are also a preferred choice for overweight girls.",120,62,0.000000
139,newstest2021.zh-en.xml,chinanews.com.229527,15,yang shi 《 xin wen lian bo 》 zhu bo gang qiang lai dao guo jia da ju yuan de hou tai hua zhuang jian ， wei da jia jie mi le jie jie ye fu 、 lang lang deng yin yue da shi deng tai qian de “ ju dian ”， sui hou ta lai dao guo jia da ju yuan yi ceng de gong gong kong jian ， zai san tai you gu shi de jiu chi gang qin qian yu yang yang 、 zhang hao chen yi ji guo jia da ju yuan diao qin shi yu kuai zhan kai dui hua ， gang qiang yi yi wei zi shen gang qin ai hao zhe de shi jiao yu ta men tan tao le gang qin de wei hu yu bao yang 、 la he ma ni nuo fu de yin yue 、 yin yue jia men ping shi de sheng huo he yan qian de zhun bei deng hua ti ， zai dao shang de zui hou ， gang qiang hai yu zhang hao chen “ jie li ” he zuo le shu man 《 meng huan qu 》， rang wang you guan zhong men da bao yan fu 。,"During this, the CCTV presenter Gang Qiang of Xinwen Lianbo (News Broadcast) came to the NPCA backstage dressing room to reveal the ""stronghold"" of musicians such as Valery Gergiev and Lang Lang before they took to the stage, and then came to the public space on the ground floor of the NCPA to converse about their stories with Yang Yang, Zhang Haochen and NCPA tuner Yu Kuai in front of three nine-foot pianos with stories, where Gang Qiang also spoke with them about the piano maintenance, Rachmaninoff’s music, the daily life of a musician, pre-stage preparations, and other topics from the angle of a well-known piano lover; finally, at the end of the guided tour, Gang Qiang and Zhang Haochen collaborated on Robert Alexander Schumann's Traumerei, to the delight of the audience.","# Translation

Yang Shi from ""News Link"" anchor Gang Qiang came to the backstage dressing room of the National Grand Theater, revealing the ""highlights"" before the stage for everyone, including sister Yefu, Lang Lang and other music masters. He then came to the public space on the first floor of the National Grand Theater, where in front of the ancient wine pool and high bar piano, he had conversations with Yang Yang, Zhang Haochen, and the National Grand Theater's tuning division. Gang Qiang, standing from the perspective of a piano enthusiast, discussed with them topics such as piano maintenance and care, Rachmaninoff's music, musicians' daily lives and preparation before performances. At the end of the tour, Gang Qiang also collaborated with Zhang Haochen to ""improvise"" on Schumann's ""Reverie,"" giving online audiences a wonderful performance.",329,195,0.000000
