index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
176,newstest2017.zh-en.xml,ifeng0812.news.49764457_0,2,wei du cu chang jia jin kuai wan gong ， zhong guo zhu sheng bao luo zong ling guan zu zhi zhuan ren gan fu chang jia ， shen ru zuo gong zuo 。,"To urge the manufacturers to finish the production ASAP, the Chinese Consulate General in Sao Paulo sent specially-assigned persons to the manufacturer for in-depth work.","To ensure the prompt completion of the construction work, the Chinese Consulate General in Saint Paul organized a dedicated team to visit the construction site to conduct in-depth work.",62,33,0.000000
177,newstest2018.zh-en.xml,smh.com.au.242750,31,zhe xie ji qi ren de chuang zao zhe xiang yao ta men yong you ren lei de chu jue ， bing mo fang zhen shi de ren ti dong zuo 。,"Their creators want them to feel human to the touch, for them to mimic the movement of a real body.",The creators of these robots want them to possess human intuition and imitate real human movements.,57,17,0.000000
178,newstest2017.zh-en.xml,foxnews.68215,8,nv xing hui le yu can yu ci ci pai she ， yin wei ta shi yi ge mei li de yi shu pin 。,Women will want to be a part of this project because it's a beautiful piece of art.,The woman was very happy to participate in this shoot because it is a beautiful work of art.,42,19,0.000000
179,newstest2017.zh-en.xml,upi.103566,13,gai mo xing suo mo ni de jin xing yan hua yu zhi qian xing xing ke xue jia tui ce de xiang jin 。,The model produced a story of Venus similar to the evolution previously hypothesized by planetary scientists.,The simulation of the Gaia model's evolution is similar to what scientists previously speculated.,52,17,0.000000
180,newstest2018.zh-en.xml,alibaba_web_data_20180124,187,“ dian shang fu pin shi xin yi lun fu pin kai fa de chuang xin ju cuo ， shi shi xian jing zhun fu pin 、 jing zhun tuo pin de zhong yao zhua shou 。,“Poverty relief via e-commerce is a new round of innovative measures aimed at poverty relief and development. It is an important means to achieve measures targeted at poverty relief and eradication.,"E-commerce for poverty alleviation is an innovative initiative in the new round of poverty alleviation and development, and an important leverage for achieving targeted poverty alleviation and eradication.",61,32,0.000000
181,newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,6,na si da ke zheng quan jiao yi suo zhong guo qu shou xi dai biao hao yu sheng zai you xue qiu zhu ban de “2020 nian shang shi gong si ling xiu feng hui zhong gai gu fen hui ” shang biao shi 。,"These were the words of Hao Yusheng, NASDAQ Chief Representative for the China Region, at Xueqiu’s “2020 Listed Company Leadership Summit China Concepts Stock Forum”.","Hao Yusheng, Chief Representative of the Nasdaq China Region, stated this at the ""2020 Listed Company Leaders Summit - China Concept Stocks Session"" hosted by Xueqiu.",78,38,0.000000
182,newstest2021.zh-en.xml,chinanews.com.229660,9,wen zhang cheng ， mei guo zheng fu dui xin guan yi qing zai nan xing de ying dui ， zao cheng le zong tong te lang pu zai da xuan qian de min diao zhi chi lv jiao wei di mi 。,"As the article states, U.S. government’s disastrous response to the COVID-19 pandemic has led to President Trump’s sluggish support rate in polls prior to the election.","According to the article, the U.S. government's response to the COVID-19 pandemic caused President Trump's polling support to be relatively low before the general election.",76,37,0.000000
183,newsdev2017.zh-en.xml,reuters.165906,5,ke lao xiao biao shi ， gai ming wei “ luo luo guo shan che ” de you yue qi xie jiang bei guan bi deng dai diao cha 。,"Croushore said the ride, known as Rollo Coaster, would be closed pending an investigation.","According to the old man, the amusement facility named ""Luo Luo Roller Coaster"" will be closed pending investigation.",56,24,0.000000
184,newstest2021.zh-en.xml,xinhua-zh-01.120304,9,zai xu gou de zhong yuan da lu ， shi guo zhi zhong ， nan zhao guo yu bei yan guo bi lin er ju 。,"In this fabricated central China, among the ten kingdoms, the South Zhao Kingdom is adjacent to North Yan Kingdom.","On the fictional continent of Zhongyuan, in the midst of troubled times, the Nanzhao State and the Beiyan State stood as neighbors.",47,29,0.000000
185,newstest2019.zh-en.xml,chinanews.com.1471,21,jiang shui li du yao jian gu cai zheng shou ru he chan ye fa zhan de ke cheng shou neng li 。,The tax reduction should balance the financial revenue and the affordability of industrial development.,We must take into account both fiscal revenue and the bearing capacity of industrial development.,46,16,0.000000
186,newstest2019.zh-en.xml,chinanews.com.1255,7,yu cheng shi shi chang bu tong ， nong min wei quan yi shi xiang dui bu qiang ， zai jia shang bu shao nong cun wei zhi pian yuan ， chu yu jian guan li liang gou bu zhe de mang qu ， rang jia lie shang pin you le zi sheng tu rang 。,"Different from the urban markets, farmers’ awareness of rights protection is relatively weak, and many villages are in remote locations within the blind areas of inspection force can’t reach, so that the fake and inferior goods have a breeding ground.","Due to differences between urban and rural markets, farmers have relatively weak awareness of their rights. Coupled with the remote locations of many rural areas, which often fall into regulatory blind spots, there is fertile ground for the proliferation of counterfeit and shoddy goods.",85,50,0.000000
187,newstest2018.zh-en.xml,sogou_web_data_20180206,114,gen ju peng bo shu ju ， mu qian gai ci shen jia wei 933 yi mei yuan ， shi quan qiu di er duo ， zai hu lian wang pao mo bao po qian ， gai ci shen jia yi du chao guo 1000 yi mei yuan ， xiang dang yu xian zhi 1480 yi mei yuan 。,"According to Bloomberg, Bill Gates is currently worth US$93.3 billion, ranking second in the world. And before the bursting of the Internet bubble, he was worth over US$100 billion, equivalent to a current value of US$148 billion.","According to Bloomberg data, the current valuation of this company is $93.3 billion, ranking second in the world. Before the bursting of the internet bubble, its valuation once exceeded $100 billion, equivalent to $148 billion today.",99,52,0.000000
188,newstest2021.zh-en.xml,xinhua-zh-01.120587,6,xin hua she cheng du 7 yue 26 ri dian   ti ： ba you xiu fan xiang nong min gong da zao cheng xiang cun zhen xing sheng li jun,"Xinhua News Agency, reported July 26th Headline: Outstanding returning rural migrant workers can be a force for rural revitalization - Xinhuanet","Xinhua News Agency, Chengdu, July 26 — Headline: Building outstanding returning migrant workers into a vanguard for rural revitalization",61,24,0.000000
189,newstest2017.zh-en.xml,dailymail.co.uk.170661,9,“ jie li mi · heng te xian zai xu yao cai qu xing dong le ， qu xiao qiang zhi zhi xing ， jie jue chu ji yi sheng ” dan xin de wen ti 。,"""Jeremy Hunt needs to act now, lift the imposition and address junior doctors"" concerns.","Jeremy Hunt needs to take action now, cancel the mandatory implementation, and resolve the Primary Care Physician problem.",63,21,0.000000
190,newstest2019.zh-en.xml,reuters-zh.1989,7,Thomas da suan ming nian zhong geng duo xiao mai ， xi wang tong guo jiang di dui you lai zhong guo xu qiu de zuo wu de yi lai ， ke yi duo zhuan yi xie 。,Thomas plans to grow more wheats next year and hopes to earn more by reducing dependence on crops that rely on Chinese demands.,"Thomas plans to grow more wheat next year, hoping to earn more by reducing reliance on crops that depend on Chinese demand.",65,24,0.000000
191,newstest2019.zh-en.xml,qq.com.223,1,[ zhai yao ] gai chuan jian cheng hou jiang jiao fu zhong guo guo jia hai yang ju dong hai fen ju shi yong ， zhong guo zi ran zi yuan bu hai yang yu jing jian ce si guan ce chu chu zhang chen zhi biao shi ， gai chuan tou ru shi yong ， jiang dui yu fa zhan zhong guo li an hai yang guan ce xi tong 、 tui jin quan qiu hai yang guan ce ju you zhong da yi yi 。,"[Abstract] Upon completion, this vessel will be delivered to the East China Sea Branch of China's State Oceanic Administration for use. Chen Zhi, the director of the Observation Division of Marine Early Warning and Monitoring Department of China's Ministry of Natural Resources, said it would be of great significance to develop China's offshore ocean observation system and promote global ocean observation after the vessel came into use.","[Abstract] After the completion of the ship, it will be delivered to the East China Sea Branch of the State Oceanic Administration for use. Chen Zhi, Director of the Observation Division of the Department of Marine Early Warning and Monitoring under the Ministry of Natural Resources of China, stated that the commissioning of this ship is of great significance for developing China's coastal marine observation system and advancing global ocean observation.",125,80,0.000000
192,newstest2019.zh-en.xml,reuters-zh.1982,2,chen de lin bing zhi ， tang ruo lou jia hui diao ， shou dang qi chong shou ying xiang de jiang hui shi zai lou shi gao feng qi shi zhi ye de ren shi ， dan yu ji chu xian ru 1997 nian ya zhou jin rong feng bao shi de lou jia ji die 、 shi min da fu xue jia pao shou wu ye de ji hui di hen duo 。,"Chen Delin also pointed out that if the property price fell, the first to be affected would be those who bought properties at the peak of the property market, but it was expected that there would be less opportunities to occur the situation like sharply falling property prices and the properties substantially sold by the citizens during the Asian Financial Crisis in 1997.","Norman Chan stated that if property prices were to correct, those who entered the market at the peak would be the first to be affected. However, the chance of a sharp plunge in property prices similar to the 1997 Asian financial crisis, which would lead to widespread negative equity among citizens, is very low.",116,64,0.000000
193,wmttest2022.zh-en.xml,xinhua-zh-01.103949,12,shi jian zai ci zheng ming ， dang que li xi jin ping tong zhi dang zhong yang de he xin 、 quan dang de he xin di wei ， que li xi jin ping xin shi dai zhong guo te se she hui zhu yi si xiang de zhi dao di wei ， dui xin shi dai dang he guo jia shi ye fa zhan 、 dui tui jin zhong hua min zu wei da fu xing li shi jin cheng ju you jue ding xing yi yi 。,It is proved by practice again that the establishment of the core position of the Party Central Committee of Xi Jinping and the establishment of the guiding position of Xi Jinping thought on socialism with Chinese Characteristics for a new era play decisive roles in promoting the development of the Party and the country in the new era and in propelling the historical process of the great rejuvenation of the Chinese nation.,"Time has once again proven that establishing Comrade Xi Jinping’s core position on the Party Central Committee and in the Party as a whole, and establishing the guiding position of Xi Jinping Thought on Socialism with Chinese Characteristics for a New Era, has decisive significance for the development of the cause of the Party and the country in the new era and for advancing the historical process of the great rejuvenation of the Chinese nation.",121,80,0.000000
