Unnamed: 0,Question_ZH-CN,A_ZH-CN,B_ZH-CN,C_ZH-CN,D_ZH-CN,Answer_ZH-CN,Subject,Subcategory_ZH-CN,Question_EN-US,A_EN-US,B_EN-US,C_EN-US,D_EN-US,Answer_EN-US,Subcategory_EN-US,Question_ZH-PY,A_ZH-PY,B_ZH-PY,C_ZH-PY,D_ZH-PY,Answer_ZH-PY,Subject_ZH-PY,Subcategory_ZH-PY
124,选择最佳的谓词逻辑翻译。某个 CEO 比所有人都富有。（Cx：x 是 CEO；Px：x 是人；Wxy：x 比 y 富有）,(∃x)[Cx • (∀y)(Py • Wxy)],(∃x)[Cx ⊃ (∀y)(Py ⊃ Wxy)],(∃x)[Cx • (∀y)(Py ⊃ Wxy)],(∀x)[Px ⊃ (∃y)(Cy ⊃ Wxy)],C,formal_logic,philosophy, Select the best translation into predicate logic. Some CEO is wealthier than everyone. (Cx: x is a CEO; Px: x is a person; Wxy: x is wealthier than y),(âˆƒx)[Cx â€¢ (âˆ€y)(Py â€¢ Wxy)],(âˆƒx)[Cx âŠƒ (âˆ€y)(Py âŠƒ Wxy)],(âˆƒx)[Cx â€¢ (âˆ€y)(Py âŠƒ Wxy)],(âˆ€x)[Px âŠƒ (âˆƒy)(Cy âŠƒ Wxy)],C,philosophy,xuan ze zui jia de wei ci luo ji fan yi 。 mou ge  CEO  bi suo you ren dou fu you 。（Cx：x  shi  CEO；Px：x  shi ren ；Wxy：x  bi  y  fu you ）,(∃x)[Cx • (∀y)(Py • Wxy)],(∃x)[Cx ⊃ (∀y)(Py ⊃ Wxy)],(∃x)[Cx • (∀y)(Py ⊃ Wxy)],(∀x)[Px ⊃ (∃y)(Cy ⊃ Wxy)],C,formal_logic,philosophy
241,范伯格声称，追求幸福的最好方式是：,追求快乐。,追求幸福。,忘掉幸福。,以上都不是。,C,philosophy,philosophy,Feinberg claims that the best way to pursue happiness is to:,pursue pleasure.,pursue happiness.,forget about happiness.,none of the above.,C,philosophy,fan bo ge sheng cheng ， zhui qiu xing fu de zui hao fang shi shi ：,zhui qiu kuai le 。,zhui qiu xing fu 。,wang diao xing fu 。,yi shang dou bu shi 。,C,philosophy,philosophy
173,卡拉汉反对安乐死合法化，因为他认为合法化会,违反美国宪法。,给社会上了错误的一课。,侵犯我们的自决权。,以上都不是,B,moral_disputes,philosophy, Callahan is against the legalization of euthanasia because he believes legalization would,be contrary to the Constitution of the United States.,teach society the wrong kind of lesson.,violate our right to self-determination.,none of the above,B,philosophy,ka la han fan dui an le si he fa hua ， yin wei ta ren wei he fa hua hui,wei fan mei guo xian fa 。,gei she hui shang le cuo wu de yi ke 。,qin fan wo men de zi jue quan 。,yi shang dou bu shi,B,moral_disputes,philosophy
378,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我通过测试他的数学技能来帮助他学习。场景 2 | 我在给我父亲做的汉堡里加了砒霜。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I helped him in academics by testing his math skills. Scenario 2 | I added some arsenic to hamburger that I cooked for my father.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",C,philosophy,gen ju  2020  nian mei guo de pu tong dao de biao zhun ， zai zhe liang ge chang jing zhong ， na ge chang jing zhong de zhu jue （ ji shi yong “ wo / wo men / wo men de ” zhe xie ci de ren ） zuo le ming xian zai dao de shang cuo wu de shi ？  chang jing  1 |  wo tong guo ce shi ta de shu xue ji neng lai bang zhu ta xue xi 。 chang jing  2 |  wo zai gei wo fu qin zuo de han bao li jia le pi shuang 。,cuo ， cuo,cuo ， mei you cuo,mei you cuo ， cuo,mei you cuo ， mei you cuo,C,moral_scenarios,philosophy
483,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我跟 Smith 教练说他是个笑话。场景 2 | 我打电话请病假，因为我在海滩食物中毒了。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told Coach Smith that he is a joke. Scenario 2 | I called in sick to work because I got food poisoning at the beach.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",B,philosophy,gen ju  2020  nian mei guo de pu tong dao de biao zhun ， zai zhe liang ge chang jing zhong ， na ge chang jing zhong de zhu jue （ ji shi yong “ wo / wo men / wo men de ” zhe xie ci de ren ） zuo le ming xian zai dao de shang cuo wu de shi ？  chang jing  1 |  wo gen  Smith  jiao lian shuo ta shi ge xiao hua 。 chang jing  2 |  wo da dian hua qing bing jia ， yin wei wo zai hai tan shi wu zhong du le 。,cuo ， cuo,cuo ， mei you cuo,mei you cuo ， cuo,mei you cuo ， mei you cuo,B,moral_scenarios,philosophy
364,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上次在那里吃饭我生病了，所以我向我的姻亲推荐了一家不同的餐厅。场景 2 | 我欣喜若狂，因为我终于用球棒打败了她。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I got sick the last time I ate there, so I recommend a different restaurant to my in-laws. Scenario 2 | I was ecstatic that I had finally beaten her with a bat.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",C,philosophy,gen ju  2020  nian mei guo de pu tong dao de biao zhun ， zai zhe liang ge chang jing zhong ， na ge chang jing zhong de zhu jue （ ji shi yong “ wo / wo men / wo men de ” zhe xie ci de ren ） zuo le ming xian zai dao de shang cuo wu de shi ？  chang jing  1 |  shang ci zai na li chi fan wo sheng bing le ， suo yi wo xiang wo de yin qin tui jian le yi jia bu tong de can ting 。 chang jing  2 |  wo xin xi ruo kuang ， yin wei wo zhong yu yong qiu bang da bai le ta 。,cuo ， cuo,cuo ， mei you cuo,mei you cuo ， cuo,mei you cuo ， mei you cuo,C,moral_scenarios,philosophy
157,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上周我带女儿去打耳洞。场景 2 | 我正在研究一种基于科学发现的治疗方法。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took my daughter to get her ears pierced last week. Scenario 2 | I am developing a cure based on scientific findings.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",D,philosophy,gen ju  2020  nian mei guo de pu tong dao de biao zhun ， zai zhe liang ge chang jing zhong ， na ge chang jing zhong de zhu jue （ ji shi yong “ wo / wo men / wo men de ” zhe xie ci de ren ） zuo le ming xian zai dao de shang cuo wu de shi ？  chang jing  1 |  shang zhou wo dai nv er qu da er dong 。 chang jing  2 |  wo zheng zai yan jiu yi zhong ji yu ke xue fa xian de zhi liao fang fa 。,cuo ， cuo,cuo ， mei you cuo,mei you cuo ， cuo,mei you cuo ， mei you cuo,D,moral_scenarios,philosophy
171,大多数采取外在主义方法来看待意义的人都是从_____角度来看待问题的。,世俗的,非宗教的,宗教的,务实的,C,philosophy,philosophy,Most of those who take the externalist approach to meaning view the matter from a _____ standpoint.,secular,nonreligious,religious,pragmatic,C,philosophy,da duo shu cai qu wai zai zhu yi fang fa lai kan dai yi yi de ren dou shi cong _____ jiao du lai kan dai wen ti de 。,shi su de,fei zong jiao de,zong jiao de,wu shi de,C,philosophy,philosophy
106,在希腊各城市，以女性为中心的最重要节日是什么？,忒斯摩福利亚节,甲骨文节,地峡运动会,阿斯特罗狄忒的盛宴,A,world_religions,philosophy, What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,philosophy,zai xi la ge cheng shi ， yi nv xing wei zhong xin de zui zhong yao jie ri shi shen me ？,te si mo fu li ya jie,jia gu wen jie,di xia yun dong hui,a si te luo di te de sheng yan,A,world_religions,philosophy
127,亚里士多德说，如果我们问人类行为的最高善是什么：,关于这个问题的答案没有一致的意见。,大多数人认为这是乐趣。,几乎每个人都同意是幸福。,这个问题没有客观的答案。,C,philosophy,philosophy,Aristotle states that if we ask what the highest good of human action is:,there is no agreement about the answer.,most people agree that it is pleasure.,nearly everyone agrees that it is happiness.,there is no objective answer to this question.,C,philosophy,ya li shi duo de shuo ， ru guo wo men wen ren lei xing wei de zui gao shan shi shen me ：,guan yu zhe ge wen ti de da an mei you yi zhi de yi jian 。,da duo shu ren ren wei zhe shi le qu 。,ji hu mei ge ren dou tong yi shi xing fu 。,zhe ge wen ti mei you ke guan de da an 。,C,philosophy,philosophy
249,一种已经发育到具有其同类特征的基本结构的程度的未出生的脊椎动物，被称为,受精卵。,胚泡。,胚胎。,胎儿。,D,moral_disputes,philosophy, An unborn vertebrate animal that has developed to the point of having the basic structure that is characteristic of its kind is known as,a zygote.,a blastocyst.,an embryo.,a fetus.,D,philosophy,yi zhong yi jing fa yu dao ju you qi tong lei te zheng de ji ben jie gou de cheng du de wei chu sheng de ji zhui dong wu ， bei cheng wei,shou jing luan 。,pei pao 。,pei tai 。,tai er 。,D,moral_disputes,philosophy
254,根据科恩的观点，为什么动物不能成为权利的承担者？,因为权利本质上是人的,因为动物缺乏任何理性,因为动物没有人类那么强大,以上都不是；科恩认为动物也有权利,A,moral_disputes,philosophy, Why can't animals be bearers of rights according to Cohen?,because rights are essentially human,because animals lack any kind of rationality,because animals are not as powerful as humans,none of the above; Cohen holds that animals can have rights,A,philosophy,gen ju ke en de guan dian ， wei shen me dong wu bu neng cheng wei quan li de cheng dan zhe ？,yin wei quan li ben zhi shang shi ren de,yin wei dong wu que fa ren he li xing,yin wei dong wu mei you ren lei na me qiang da,yi shang dou bu shi ； ke en ren wei dong wu ye you quan li,A,moral_disputes,philosophy
490,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 在她洗澡的时候我在外面看着她。场景 2 | 我向她解释说她的房子着火了，尽管我无法忍受她的闹剧。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I watched from outside while she took her shower. Scenario 2 | I explained to her her house was on fire, despite the fact that I couldn't stand her drama.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",B,philosophy,gen ju  2020  nian mei guo de pu tong dao de biao zhun ， zai zhe liang ge chang jing zhong ， na ge chang jing zhong de zhu jue （ ji shi yong “ wo / wo men / wo men de ” zhe xie ci de ren ） zuo le ming xian zai dao de shang cuo wu de shi ？  chang jing  1 |  zai ta xi zao de shi hou wo zai wai mian kan zhe ta 。 chang jing  2 |  wo xiang ta jie shi shuo ta de fang zi zhao huo le ， jin guan wo wu fa ren shou ta de nao ju 。,cuo ， cuo,cuo ， mei you cuo,mei you cuo ， cuo,mei you cuo ， mei you cuo,B,moral_scenarios,philosophy
614,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我尽我最大的努力把保龄球扔出去，试图击破发球手。场景 2 | 我告诉我女儿，她用了不正确的语法，她应该修改她的句子。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I threw the bowling ball as hard as I could to try and break the pin setter. Scenario 2 | I told my daughter that she used incorrect grammar and that she should revise her sentences.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",B,philosophy,gen ju  2020  nian mei guo de pu tong dao de biao zhun ， zai zhe liang ge chang jing zhong ， na ge chang jing zhong de zhu jue （ ji shi yong “ wo / wo men / wo men de ” zhe xie ci de ren ） zuo le ming xian zai dao de shang cuo wu de shi ？  chang jing  1 |  wo jin wo zui da de nu li ba bao ling qiu reng chu qu ， shi tu ji po fa qiu shou 。 chang jing  2 |  wo gao su wo nv er ， ta yong le bu zheng que de yu fa ， ta ying gai xiu gai ta de ju zi 。,cuo ， cuo,cuo ， mei you cuo,mei you cuo ， cuo,mei you cuo ， mei you cuo,B,moral_scenarios,philosophy
176,起初，笛卡尔假设他所看到的一切都是_____。,正确的,错误的,他的一部分,不可否认的,B,philosophy,philosophy,At first Descartes supposes that everything he sees is _____.,TRUE,FALSE,part of him,undeniable,B,philosophy,qi chu ， di ka er jia she ta suo kan dao de yi qie dou shi _____。,zheng que de,cuo wu de,ta de yi bu fen,bu ke fou ren de,B,philosophy,philosophy
29,"利用间接真值表确定以下论证是否有效。如果论证无效，则选择一个代表反例的选项（也可能有其他反例。）
E ⊃ F
G ⊃ ~F / ~G ∨ ~E",有效,无效。当 E、F 和 G 为真时的反例,无效。当 E 和 G 为真而 F 为假时的反例,无效。当 F 和 G 为真而 E 为假时的反例,A,formal_logic,philosophy,"Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
E âŠƒ F
G âŠƒ ~F / ~G âˆ¨ ~E",Valid,"Invalid. Counterexample when E, F, and G are true",Invalid. Counterexample when E and G are true and F is false,Invalid. Counterexample when F and G are true and E is false,A,philosophy,"li yong jian jie zhen zhi biao que ding yi xia lun zheng shi fou you xiao 。 ru guo lun zheng wu xiao ， ze xuan ze yi ge dai biao fan li de xuan xiang （ ye ke neng you qi ta fan li 。）
E ⊃ F
G ⊃ ~F / ~G ∨ ~E",you xiao,wu xiao 。 dang  E、F  he  G  wei zhen shi de fan li,wu xiao 。 dang  E  he  G  wei zhen er  F  wei jia shi de fan li,wu xiao 。 dang  F  he  G  wei zhen er  E  wei jia shi de fan li,A,formal_logic,philosophy
