dataset,doc_id,seg_id,chinese,english,chinese_ZH-PY
wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,13,推荐理由:深层清洁毛孔污垢，软化老化角质，提拉紧致肌肤，淡化面部细纹，柔软丰盈面部，保湿的同时可以改善肤质，防止小皱纹的发生，适合任何肤质，温和不油腻。,"Recommendation reasons: It can deeply clean the dirt in pores, exfoliate skin, lift and tighten skin, fade facial fine lines, soften and enrich facial skin, moisturize skin while improving skin quality and preventing small wrinkles at the same time; it is mild and not greasy, suitable for any skin type.",tui jian li you : shen ceng qing jie mao kong wu gou ， ruan hua lao hua jiao zhi ， ti la jin zhi ji fu ， dan hua mian bu xi wen ， rou ruan feng ying mian bu ， bao shi de tong shi ke yi gai shan fu zhi ， fang zhi xiao zhou wen de fa sheng ， shi he ren he fu zhi ， wen he bu you ni 。
newsdev2017.zh-en.xml,ifeng0812.news.49766356_0,16,尽管中华文化源远流长，也有着非常强劲的发展势头，但也不可否认，其当下的影响和作用远未到达应有的高度。,"In spite of the fact that the Chinese culture is time-honored and has vigorous development momentum, it cannot be denied that its current influence and function are far from reaching its due height.",jin guan zhong hua wen hua yuan yuan liu chang ， ye you zhe fei chang qiang jing de fa zhan shi tou ， dan ye bu ke fou ren ， qi dang xia de ying xiang he zuo yong yuan wei dao da ying you de gao du 。
newstest2017.zh-en.xml,dailymail.co.uk.170822,37,据了解，在无家可归后，Tanya 与其丈夫现在住在普利茅斯的一处私人房屋。,"After being made homeless, it is understood that Tanya and her partner are now living in private housing in Plymouth.",ju liao jie ， zai wu jia ke gui hou ，Tanya  yu qi zhang fu xian zai zhu zai pu li mao si de yi chu si ren fang wu 。
wmttest2023.zh-en.xml,luggage-4-zh_0130182-97,1,整体还行，不认识是否是真皮,"Overall it's ok, although I'm not sure if the leather is real",zheng ti hai xing ， bu ren shi shi fou shi zhen pi
newstest2018.zh-en.xml,004_20180118a00o3b,18,我们纵观全世界的房地产市场，中国的房地产市场由于起步较晚，除了我们之前说的海南之外，尚未出现过大的房地产危机，但是就在十年前的2008年全世界金融海啸的起源就是美国的房地产危机。,"A quick review of the real estate market in the world leads to the conclusion that China’s real estate market hasn't experience major crisis except for the localized crisis in Hainan Province as we mentioned before. This is because commercialization of property is a relatively recent phenomenon in China. However, it's alarming to note that the real estate crisis in the United States triggered a global financial tsunami in 2008, just a decade ago.",wo men zong guan quan shi jie de fang di chan shi chang ， zhong guo de fang di chan shi chang you yu qi bu jiao wan ， chu le wo men zhi qian shuo de hai nan zhi wai ， shang wei chu xian guo da de fang di chan wei ji ， dan shi jiu zai shi nian qian de 2008 nian quan shi jie jin rong hai xiao de qi yuan jiu shi mei guo de fang di chan wei ji 。
newstest2019.zh-en.xml,reuters-zh.1997,15,"丸红维持2,300亿日圆的年度获利预估不变，受助于纸浆与造纸以及发电业务。","Itochu maintained its annual profit prediction of 230 billion yen, helped by pulp, papermaking and power generation.","wan hong wei chi 2,300 yi ri yuan de nian du huo li yu gu bu bian ， shou zhu yu zhi jiang yu zao zhi yi ji fa dian ye wu 。"
wmttest2022.zh-en.xml,ecommerce_zh_dianping.com_156665854,3,一开始是朋友介绍的因为信任，所以选择来看一下起初我的预算是7万做个基本装修。,"I went there because of recommendation by one of my friends, and I planned to make a basic decoration with the budget of 70 thousand yuan.",yi kai shi shi peng you jie shao de yin wei xin ren ， suo yi xuan ze lai kan yi xia qi chu wo de yu suan shi 7 wan zuo ge ji ben zhuang xiu 。
newstest2017.zh-en.xml,ifeng0812.news.49764457_0,2,为督促厂家尽快完工，中国驻圣保罗总领馆组织专人赶赴厂家，深入做工作。,"To urge the manufacturers to finish the production ASAP, the Chinese Consulate General in Sao Paulo sent specially-assigned persons to the manufacturer for in-depth work.",wei du cu chang jia jin kuai wan gong ， zhong guo zhu sheng bao luo zong ling guan zu zhi zhuan ren gan fu chang jia ， shen ru zuo gong zuo 。
newstest2018.zh-en.xml,smh.com.au.242750,31,这些机器人的创造者想要她们拥有人类的触觉，并模仿真实的人体动作。,"Their creators want them to feel human to the touch, for them to mimic the movement of a real body.",zhe xie ji qi ren de chuang zao zhe xiang yao ta men yong you ren lei de chu jue ， bing mo fang zhen shi de ren ti dong zuo 。
newstest2017.zh-en.xml,foxnews.68215,8,女性会乐于参与此次拍摄，因为它是一个美丽的艺术品。,Women will want to be a part of this project because it's a beautiful piece of art.,nv xing hui le yu can yu ci ci pai she ， yin wei ta shi yi ge mei li de yi shu pin 。
newstest2017.zh-en.xml,upi.103566,13,该模型所模拟的金星演化与之前行星科学家推测的相近。,The model produced a story of Venus similar to the evolution previously hypothesized by planetary scientists.,gai mo xing suo mo ni de jin xing yan hua yu zhi qian xing xing ke xue jia tui ce de xiang jin 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,187,“电商扶贫是新一轮扶贫开发的创新举措，是实现精准扶贫、精准脱贫的重要抓手。,“Poverty relief via e-commerce is a new round of innovative measures aimed at poverty relief and development. It is an important means to achieve measures targeted at poverty relief and eradication.,“ dian shang fu pin shi xin yi lun fu pin kai fa de chuang xin ju cuo ， shi shi xian jing zhun fu pin 、 jing zhun tuo pin de zhong yao zhua shou 。
newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,6,纳斯达克证券交易所中国区首席代表郝毓盛在由雪球主办的“2020年上市公司领袖峰会中概股分会”上表示。,"These were the words of Hao Yusheng, NASDAQ Chief Representative for the China Region, at Xueqiu’s “2020 Listed Company Leadership Summit China Concepts Stock Forum”.",na si da ke zheng quan jiao yi suo zhong guo qu shou xi dai biao hao yu sheng zai you xue qiu zhu ban de “2020 nian shang shi gong si ling xiu feng hui zhong gai gu fen hui ” shang biao shi 。
newstest2021.zh-en.xml,chinanews.com.229660,9,文章称，美国政府对新冠疫情灾难性的应对，造成了总统特朗普在大选前的民调支持率较为低迷。,"As the article states, U.S. government’s disastrous response to the COVID-19 pandemic has led to President Trump’s sluggish support rate in polls prior to the election.",wen zhang cheng ， mei guo zheng fu dui xin guan yi qing zai nan xing de ying dui ， zao cheng le zong tong te lang pu zai da xuan qian de min diao zhi chi lv jiao wei di mi 。
newsdev2017.zh-en.xml,reuters.165906,5,克劳肖表示，该名为“罗洛过山车”的游乐器械将被关闭等待调查。,"Croushore said the ride, known as Rollo Coaster, would be closed pending an investigation.",ke lao xiao biao shi ， gai ming wei “ luo luo guo shan che ” de you yue qi xie jiang bei guan bi deng dai diao cha 。
newstest2021.zh-en.xml,xinhua-zh-01.120304,9,在虚构的中原大陆，十国之中，南赵国与北燕国比邻而居。,"In this fabricated central China, among the ten kingdoms, the South Zhao Kingdom is adjacent to North Yan Kingdom.",zai xu gou de zhong yuan da lu ， shi guo zhi zhong ， nan zhao guo yu bei yan guo bi lin er ju 。
newstest2019.zh-en.xml,chinanews.com.1471,21,降税力度要兼顾财政收入和产业发展的可承受能力。,The tax reduction should balance the financial revenue and the affordability of industrial development.,jiang shui li du yao jian gu cai zheng shou ru he chan ye fa zhan de ke cheng shou neng li 。
newstest2019.zh-en.xml,chinanews.com.1255,7,与城市市场不同，农民维权意识相对不强，再加上不少农村位置偏远，处于监管力量够不着的盲区，让假劣商品有了滋生土壤。,"Different from the urban markets, farmers’ awareness of rights protection is relatively weak, and many villages are in remote locations within the blind areas of inspection force can’t reach, so that the fake and inferior goods have a breeding ground.",yu cheng shi shi chang bu tong ， nong min wei quan yi shi xiang dui bu qiang ， zai jia shang bu shao nong cun wei zhi pian yuan ， chu yu jian guan li liang gou bu zhe de mang qu ， rang jia lie shang pin you le zi sheng tu rang 。
newstest2018.zh-en.xml,sogou_web_data_20180206,114,根据彭博数据，目前盖茨身家为933亿美元，是全球第二多，在互联网泡沫爆破前，盖茨身家一度超过1000亿美元，相当于现值1480亿美元。,"According to Bloomberg, Bill Gates is currently worth US$93.3 billion, ranking second in the world. And before the bursting of the Internet bubble, he was worth over US$100 billion, equivalent to a current value of US$148 billion.",gen ju peng bo shu ju ， mu qian gai ci shen jia wei 933 yi mei yuan ， shi quan qiu di er duo ， zai hu lian wang pao mo bao po qian ， gai ci shen jia yi du chao guo 1000 yi mei yuan ， xiang dang yu xian zhi 1480 yi mei yuan 。
newstest2021.zh-en.xml,xinhua-zh-01.120587,6,新华社成都7月26日电 题：把优秀返乡农民工打造成乡村振兴生力军,"Xinhua News Agency, reported July 26th Headline: Outstanding returning rural migrant workers can be a force for rural revitalization - Xinhuanet",xin hua she cheng du 7 yue 26 ri dian   ti ： ba you xiu fan xiang nong min gong da zao cheng xiang cun zhen xing sheng li jun
newstest2017.zh-en.xml,dailymail.co.uk.170661,9,“杰里米·亨特现在需要采取行动了，取消强制执行，解决初级医生”担心的问题。,"""Jeremy Hunt needs to act now, lift the imposition and address junior doctors"" concerns.",“ jie li mi · heng te xian zai xu yao cai qu xing dong le ， qu xiao qiang zhi zhi xing ， jie jue chu ji yi sheng ” dan xin de wen ti 。
newstest2019.zh-en.xml,reuters-zh.1989,7,Thomas打算明年种更多小麦，希望通过降低对有赖中国需求的作物的依赖，可以多赚一些。,Thomas plans to grow more wheats next year and hopes to earn more by reducing dependence on crops that rely on Chinese demands.,Thomas da suan ming nian zhong geng duo xiao mai ， xi wang tong guo jiang di dui you lai zhong guo xu qiu de zuo wu de yi lai ， ke yi duo zhuan yi xie 。
newstest2019.zh-en.xml,qq.com.223,1,[摘要]该船建成后将交付中国国家海洋局东海分局使用，中国自然资源部海洋预警监测司观测处处长陈陟表示，该船投入使用，将对于发展中国离岸海洋观测系统、推进全球海洋观测具有重大意义。,"[Abstract] Upon completion, this vessel will be delivered to the East China Sea Branch of China's State Oceanic Administration for use. Chen Zhi, the director of the Observation Division of Marine Early Warning and Monitoring Department of China's Ministry of Natural Resources, said it would be of great significance to develop China's offshore ocean observation system and promote global ocean observation after the vessel came into use.",[ zhai yao ] gai chuan jian cheng hou jiang jiao fu zhong guo guo jia hai yang ju dong hai fen ju shi yong ， zhong guo zi ran zi yuan bu hai yang yu jing jian ce si guan ce chu chu zhang chen zhi biao shi ， gai chuan tou ru shi yong ， jiang dui yu fa zhan zhong guo li an hai yang guan ce xi tong 、 tui jin quan qiu hai yang guan ce ju you zhong da yi yi 。
newstest2019.zh-en.xml,reuters-zh.1982,2,陈德霖并指，倘若楼价回调，首当其冲受影响的将会是在楼市高峰期时置业的人士，但预计出现如1997年亚洲金融风暴时的楼价急跌、市民大幅削价抛售物业的机会低很多。,"Chen Delin also pointed out that if the property price fell, the first to be affected would be those who bought properties at the peak of the property market, but it was expected that there would be less opportunities to occur the situation like sharply falling property prices and the properties substantially sold by the citizens during the Asian Financial Crisis in 1997.",chen de lin bing zhi ， tang ruo lou jia hui diao ， shou dang qi chong shou ying xiang de jiang hui shi zai lou shi gao feng qi shi zhi ye de ren shi ， dan yu ji chu xian ru 1997 nian ya zhou jin rong feng bao shi de lou jia ji die 、 shi min da fu xue jia pao shou wu ye de ji hui di hen duo 。
